CAMPAÑA;STATUS;OP;OC;BUYER;SUPPLIER;CATEGORY;PRODUCTO;PROYECT;FACT;QTY;UM;CUR;AMOUNT;PAYMENT TERM;INCOTERM;MODE;TYPE;POL;POD;QTY CTNR;TYPE CTNR;BULKS;CARGO READY;ASSIGMENT DATE;FFW;NAVIERA / AEROLINEA;BOOKING;CNTR NR;PICK UP DATE;STACKING;ETD 1;ETD 2;ATD;WEEK ATD;B/L- AWB;NAVE;ETA 1;ETA 2;ATA;WEEK ATA;INSURANCE HPER;INSURANCE POLICY;INSURANCE POLICY DATE;DEPOT;AG. ADUANA;Orden;FECHA IE;FECHA NUM DAM;DAM;CANAL;FECHA DESCARGA;FECHA TARJA;FECHA LEVANTE;FECHA INSPECCION SENASA;FECHA LIBERACION SENASA;FECHA VCTO SOBRESTADIA;TRANSP LIMA (T1);FECHA RETIRO (T1);GR T1 ;TRANSP TRUX (T2);FECHA ENTREGA BASE T2 (T1);FECHA GATE IN (T1);PUNTO DE LLEGADA;FECHA INICIO DE VIAJE  (T2);FECHA FIN DE VIAJE (T2);WEEK TRUX ;GR T2 ;GR HORTIFRUT;FECHA ENVIO ARCHIV;NRO CAJA ARCHIVO;COURIER PARA ENVÍO DE DOCS;NRO DE TRACKING DOCS ;OBSERVACIONES HORTIFRUT;CARGO PRODUCE OBSERVACIONES
2021-2022;LIQUIDADA;21-223-HPER;4700002291;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/177-B;5,100;UN;USD;32,095.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;COSCO;6318771011;CSNU7092945;NA;;20/11/2021;20/11/2021;24/11/2021;47;COSU6318771011;CSCL ZEEBRUGGE 037E;29/01/2022;16/01/2022;15/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;76;6/01/2022;17/01/2022;118-2022-10-020489-01-3-00;Verde;16/01/2022;17/01/2022;18/01/2022;19/01/2022;20/01/2022;;AVM;26/01/2022;001-01098245;JOSELITO;26/01/2022;26/01/2022;FUNDO ARMONIA;10/02/2022;11/02/2022;6;;;28/03/2022;2021-2;DHL;7515605101;;Cargada en CP -  [21-223-HPER // 4700002291 // CSNU7092945]
2021-2022;LIQUIDADA;21-224-HPER;4700002254;OMAR;HORTIFRUT CHILE SA;PLANTAS;ROCIO;-;11740;200,000;UN;USD;580,266.00;90;CFR;AIR;AIR;SANTIAGO;LIMA;-;-;7;;NA;DIRECTO;KOREAN AIR;;-;NA;;22/11/2021;22/11/2021;22/11/2021;47;180-48432720;KE0274/22;22/11/2021;22/11/2021;22/11/2021;47;SI;21-224-HPER;22/11/2021;SAASA;AVM;1060;25/10/2021;28/10/2021; 235-2021-10-163139-01-3-00;Verde;;;28/10/2021;;;;AVM;26/11/2021;;AVM;NA;NA;VIVERO ILUSION;26/11/2021;27/11/2021;47;;;28/03/2022;2021-2;;-;;No cargada por medio de transporte AIRE (25/02) [21-224-HPER // 4700002254]
2021-2022;LIQUIDADA;21-225-HPER;4700001929;OMAR;OZ VARIETIES PTY LTD;PLANTAS;MAGICA;-;INV-OVAU-1505 / INV-OVAU-1606 / INV-OVAU-1607;137,600;UN;USD;324,266.00;90;CPT;AIR;AIR;SANTIAGO;LIMA;-;-;7;;NA;DIRECTO;KOREAN AIR;;-;NA;;22/11/2021;22/11/2021;22/11/2021;47;180-48432554;KE0274/22;22/11/2021;22/11/2021;22/11/2021;47;SI;21-225-HPER;22/11/2021;SAASA;AVM;1061;25/10/2021;28/10/2021; 235-2021-10-163139-01-3-00;Verde;22/11/2021;22/11/2021;28/10/2021;;;;AVM;5/11/2021;;AVM;NA;NA;VIVERO ILUSION;5/11/2021;6/11/2021;44;;;28/03/2022;2021-2;;-;;No cargada por medio de transporte AIRE (25/02) [21-225-HPER // 4700001929]
2021-2022;LIQUIDADA;21-226-HPER;LIMB21244900 ;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE CONVENCIONAL;-;NA;1;UN;USD;225,250.00;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21244900 ;KKFU1772183;NA;;19/12/2021;19/12/2021;19/12/2021;50;ONEYLIMB21244900 ;SEASPAN BEAUTY 2141E;21/01/2022;21/01/2022;21/01/2022;3;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING SALAVERRY;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-226-HPER //LIMB21244900]
2021-2022;LIQUIDADA;21-226-HPER;LIMB21244900 ;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE CONVENCIONAL;-;NA;1;UN;USD;225,250.00;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21244900 ;MOFU6769815;NA;;19/12/2021;19/12/2021;19/12/2021;50;ONEYLIMB21244900 ;SEASPAN BEAUTY 2141E;21/01/2022;21/01/2022;21/01/2022;3;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING SALAVERRY;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-226-HPER //LIMB21244900]
2021-2022;LIQUIDADA;21-227-HPER;LIMB21253900 ;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE CONVENCIONAL;-;NA;1;UN;USD;193,465.00;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21253900 ;UETU4086196;NA;;19/12/2021;19/12/2021;19/12/2021;50;ONEYLIMB21253900 ;SEASPAN BEAUTY 2141E;21/01/2022;21/01/2022;21/01/2022;3;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING SALAVERRY;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-227-HPER//LIMB21253900]
2021-2022;LIQUIDADA;21-227-HPER;LIMB21253900 ;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE CONVENCIONAL;-;NA;1;UN;USD;193,465.00;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21253900 ;MOFU0652396;NA;;19/12/2021;19/12/2021;19/12/2021;50;ONEYLIMB21253900 ;SEASPAN BEAUTY 2141E;21/01/2022;21/01/2022;21/01/2022;3;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING SALAVERRY;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-227-HPER//LIMB21253900]
2021-2022;LIQUIDADA;21-228-HPER;LIMB21254300;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE CONVENCIONAL;-;NA;1;UN;USD;207,250.00;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21254300;NYKU8393285;NA;;19/12/2021;19/12/2021;19/12/2021;50;ONEYLIMB21254300;SEASPAN BEAUTY 2141E;21/01/2022;21/01/2022;21/01/2022;3;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING SALAVERRY;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-228-HPER//LIMB21254300]
2021-2022;LIQUIDADA;21-228-HPER;LIMB21254300;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE CONVENCIONAL;-;NA;1;UN;USD;207,250.00;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21254300;NYKU8506210;NA;;19/12/2021;19/12/2021;19/12/2021;50;ONEYLIMB21254300;SEASPAN BEAUTY 2141E;21/01/2022;21/01/2022;21/01/2022;3;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING SALAVERRY;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-228-HPER//LIMB21254300]
2021-2022;LIQUIDADA;21-229-HPER;LIMB21259800 ;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE COSECHA DIRECTA;-;NA;1;UN;USD;37,350.00;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21259800 ;UETU4050634;NA;;10/12/2021;10/12/2021;10/12/2021;49;ONEYLIMB21259800 ;MSC CAPELLA FA140AE;16/01/2022;16/01/2022;16/01/2022;2;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING SALAVERRY;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-229-HPER//LIMB21259800]
2021-2022;LIQUIDADA;21-230-HPER;LIMB21257600;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE COSECHA DIRECTA;-;NA;3;UN;USD;145,037.32;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21257600;BMOU3083870;NA;;10/12/2021;10/12/2021;10/12/2021;49;ONEYLIMB21257600;MSC CAPELLA FA140AE;16/01/2022;16/01/2022;16/01/2022;2;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING CHAO;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-230-HPER// LIMB21257600]
2021-2022;LIQUIDADA;21-230-HPER;LIMB21257600;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE COSECHA DIRECTA;-;NA;3;UN;USD;145,037.32;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21257600;KKFU1791291;NA;;10/12/2021;10/12/2021;10/12/2021;49;ONEYLIMB21257600;MSC CAPELLA FA140AE;16/01/2022;16/01/2022;16/01/2022;2;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING CHAO;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-230-HPER// LIMB21257600]
2021-2022;LIQUIDADA;21-230-HPER;LIMB21257600;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE COSECHA DIRECTA;-;NA;3;UN;USD;145,037.32;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21257600;UETU4088964;NA;;10/12/2021;10/12/2021;10/12/2021;49;ONEYLIMB21257600;MSC CAPELLA FA140AE;16/01/2022;16/01/2022;16/01/2022;2;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING CHAO;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-230-HPER// LIMB21257600]
2021-2022;LIQUIDADA;21-231-HPER;LIMB21262900;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE HEAT SEALER;-;NA;1;UN;USD;350,000.00;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21262900;NYKU8361056;NA;;19/12/2021;19/12/2021;19/12/2021;50;ONEYLIMB21262900;SEASPAN BEAUTY 2141E;21/01/2022;21/01/2022;21/01/2022;3;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING CHAO;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-231-HPER//LIMB21262900]
2021-2022;LIQUIDADA;21-232-HPER;LIMB21263300 ;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE CONVENCIONAL;-;NA;1;UN;USD;200,081.00;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21263300 ;NYKU8427214;NA;;19/12/2021;19/12/2021;19/12/2021;50;ONEYLIMB21263300 ;SEASPAN BEAUTY 2141E;21/01/2022;21/01/2022;21/01/2022;3;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING CHAO;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-232-HPER//LIMB21263300]
2021-2022;LIQUIDADA;21-232-HPER;LIMB21263300 ;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE CONVENCIONAL;-;NA;1;UN;USD;200,081.00;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21263300 ;NYKU8362474;NA;;19/12/2021;19/12/2021;19/12/2021;50;ONEYLIMB21263300 ;SEASPAN BEAUTY 2141E;21/01/2022;21/01/2022;21/01/2022;3;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING CHAO;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-232-HPER//LIMB21263300]
2021-2022;LIQUIDADA;21-233-HPER;LIMB21403600;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE CONVENCIONAL;-;NA;1;UN;USD;203,022.00;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21403600;NYKU8040225;NA;;19/12/2021;19/12/2021;19/12/2021;50;ONEYLIMB21403600;SEASPAN BEAUTY 2141E;21/01/2022;21/01/2022;21/01/2022;3;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING CHAO;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-233-HPER//LIMB21403600]
2021-2022;LIQUIDADA;21-233-HPER;LIMB21403600;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE CONVENCIONAL;-;NA;1;UN;USD;203,022.00;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21403600;TTNU5789923;NA;;19/12/2021;19/12/2021;19/12/2021;50;ONEYLIMB21403600;SEASPAN BEAUTY 2141E;21/01/2022;21/01/2022;21/01/2022;3;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING CHAO;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-233-HPER//LIMB21403600]
2021-2022;LIQUIDADA;21-234-HPER;LIMB21405800;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE CONVENCIONAL;-;NA;1;UN;USD;203,518.00;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21405800;TCLU9993597;NA;;19/12/2021;19/12/2021;19/12/2021;50;ONEYLIMB21405800;SEASPAN BEAUTY 2141E;21/01/2022;21/01/2022;21/01/2022;3;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING CHAO;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-234-HPER //LIMB21405800]
2021-2022;LIQUIDADA;21-234-HPER;LIMB21405800;CORPORATIVO;HFMX;MAQUINARIAS ;LINEA DE EMPAQUE CONVENCIONAL;-;NA;1;UN;USD;203,518.00;90;FOB;SEA;FCL/FCL;CALLAO;MANZANILLO;1;40HC;;;;DIRECTO;ONE;LIMB21405800;MOFU6816820;NA;;19/12/2021;19/12/2021;19/12/2021;50;ONEYLIMB21405800;SEASPAN BEAUTY 2141E;21/01/2022;21/01/2022;21/01/2022;3;SI;;;IMUPESA;;;;;;;;;;;;;;;;;;;PACKING CHAO;;1/01/1900;52;;;NA;NA;;-;;Solo tiene familia de producto y proveedor, OP y OC. ETA Enero [21-234-HPER //LIMB21405800]
2021-2022;LIQUIDADA;21-235-HPER;4700002292;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/178A;5,100;UN;USD;31,595.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;CMA CGM;CBO0238163A;ECMU9238743;NA;;27/11/2021;27/11/2021;27/11/2021;47;CBO0238163A;CMA CGM JEAN GABRIEL 0WCB3S1MA;11/02/2022;11/02/2022;11/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;147;31/01/2022;10/02/2022;118-2022-10-053443-01-2-00;Verde;12/02/2022;12/02/2022;11/02/2022;16/02/2022;16/02/2022;;AVM;21/02/2022;001-0110422;TRANSPESA;22/02/2022;22/02/2022;FUNDO ARMONIA;24/02/2022;25/02/2022;8;004-235916;014-0001460;28/03/2022;2021-2;DHL;7515605101;Split de Reserva: BK CBO0238163A ;Cargada en CP –  [21-235-HPER // 4700002292 // ECMU9238743]
2021-2022;LIQUIDADA;21-235-HPER;4700002292;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/178A;5,100;UN;USD;31,595.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;CMA CGM;CBO0238163A;TRLU7316507;NA;;27/11/2021;27/11/2021;27/11/2021;47;CBO0238163A;CMA CGM JEAN GABRIEL 0WCB3S1MA;11/02/2022;11/02/2022;11/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;147;31/01/2022;10/02/2022;118-2022-10-053443-01-2-00;Verde;12/02/2022;12/02/2022;11/02/2022;16/02/2022;16/02/2022;;AVM;21/02/2022;001-0110423;AGERSA;22/02/2022;22/02/2022;FUNDO ARMONIA;27/02/2022;28/02/2022;9;0041-002227;014-0001930;28/03/2022;2021-2;DHL;7515605101;Split de Reserva: BK CBO0238163A ;Cargada en CP –  [21-235-HPER // 4700002292 // TRLU7316507]
2021-2022;LIQUIDADA;21-236-HPER;4700002293;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/178B;5,100;UN;USD;31,595.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;CMA CGM;CBO0238163B;APHU6699442;NA;;27/11/2021;27/11/2021;27/11/2021;47;CBO0238163B;CMA CGM JEAN GABRIEL 0WCB3S1MA;11/02/2022;11/02/2022;11/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;145;31/01/2022;10/02/2022;118-2022-10-053264-01-0-00;Verde;12/02/2022;12/02/2022;11/02/2022;16/02/2022;16/02/2022;;AVM;21/02/2022;001-0110418;RVC;21/02/2022;22/02/2022;FUNDO ARMONIA;23/02/2022;24/02/2022;8;027-227;014-0001878;28/03/2022;2021-2;DHL;7515605101;Split de Reserva: BK CBO0238163B ;Cargada en CP –  [21-236-HPER // 4700002293 // APHU6699442]
2021-2022;LIQUIDADA;21-236-HPER;4700002293;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/178B;5,100;UN;USD;31,595.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;CMA CGM;CBO0238163B;TCNU4942700;NA;;27/11/2021;27/11/2021;27/11/2021;47;CBO0238163B;CMA CGM JEAN GABRIEL 0WCB3S1MA;11/02/2022;11/02/2022;11/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;145;31/01/2022;10/02/2022;118-2022-10-053264-01-0-00;Verde;12/02/2022;12/02/2022;11/02/2022;16/02/2022;16/02/2022;;AVM;21/02/2022;001-110417;RVC;21/02/2022;22/02/2022;FUNDO ARMONIA;21/02/2022;22/02/2022;8;033-122;014-0001877;28/03/2022;2021-2;DHL;7515605101;Split de Reserva: BK CBO0238163B;Cargada en CP –  [21-236-HPER // 4700002293 //  TCNU4942700]
2021-2022;LIQUIDADA;21-237-HPER;4700002294;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/178C;5,100;UN;USD;31,595.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;CMA CGM;CBO0238163C;CMAU7295119;NA;;27/11/2021;27/11/2021;27/11/2021;47;CBO0238163C;CMA CGM JEAN GABRIEL 0WCB3S1MA;11/02/2022;11/02/2022;11/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;146;28/01/2022;10/02/2022;118-2022-10-053339-01-0-00;Verde;12/02/2022;12/02/2022;11/02/2022;16/02/2022;16/02/2022;;AVM;21/02/2022;001-0110420;TRANSPESA;21/02/2022;22/02/2022;FUNDO ARMONIA;24/02/2022;25/02/2022;8;001-5243;014-0001459;28/03/2022;2021-2;DHL;7515605101;;Cargada en CP –  [21-237-HPER // 4700002294 //  CMAU7295119]
2021-2022;LIQUIDADA;21-237-HPER;4700002294;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/178C;5,100;UN;USD;31,595.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;CMA CGM;CBO0238163C;FCIU8758677;NA;;27/11/2021;27/11/2021;27/11/2021;47;CBO0238163C;CMA CGM JEAN GABRIEL 0WCB3S1MA;11/02/2022;11/02/2022;11/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;146;28/01/2022;10/02/2022;118-2022-10-053339-01-0-00;Verde;12/02/2022;12/02/2022;11/02/2022;16/02/2022;16/02/2022;;AVM;21/02/2022;001-0110419;TRANSPESA;21/02/2022;22/02/2022;FUNDO ARMONIA;24/02/2022;25/02/2022;8;007-440;014-0001458;28/03/2022;2021-2;DHL;7515605101;;Cargada en CP –  [21-237-HPER // 4700002294 //  FCIU8758677]
2021-2022;LIQUIDADA;21-237-HPER;4700002294;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/178C;5,100;UN;USD;31,595.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;CMA CGM;CBO0238163C;CAIU9401557;NA;;27/11/2021;27/11/2021;27/11/2021;47;CBO0238163C;CMA CGM JEAN GABRIEL 0WCB3S1MA;11/02/2022;11/02/2022;11/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;146;28/01/2022;10/02/2022;118-2022-10-053339-01-0-00;Verde;12/02/2022;12/02/2022;11/02/2022;16/02/2022;16/02/2022;;AVM;21/02/2022;001-0110421;TRANSPESA;21/02/2022;22/02/2022;FUNDO ARMONIA;21/02/2022;22/02/2022;8;010-27289;014-0001457;28/03/2022;2021-2;DHL;7515605101;;Cargada en CP –  [21-237-HPER // 4700002294 // CAIU9401557]
2021-2022;LIQUIDADA;21-238-HPER;4700002295;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/178D;5,100;UN;USD;31,595.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;CMA CGM;CBO0238163D;CMAU6124702;NA;;27/11/2021;27/11/2021;27/11/2021;47;CBO0238163D;CMA CGM JEAN GABRIEL 0WCB3S1MA;11/02/2022;11/02/2022;11/02/2022;6;NO;#¡REF!;#¡REF!;IMUPESA;AVM;144;31/01/2022;10/02/2022;118-2022-10-053146-01-8-00;Verde;12/02/2022;12/02/2022;11/02/2022;16/02/2022;17/02/2022;;AVM;19/02/2022;001-0110415;AGERSA;19/02/2022;22/02/2022;FUNDO ARMONIA;23/02/2022;24/02/2022;8;017-2575;014-0001922;28/03/2022;2021-2;DHL;7515605101;Split de Reserva: BK CBO0238163D;Cargada en CP –  [21-238-HPER // 4700002295 //  CMAU6124702]
2021-2022;LIQUIDADA;21-239-HPER;PEA2710102;OMAR;HORTIFRUT CHILE SA;PLANTAS;ROCIO, DIVINE;-;11796;59,900;UN;USD;131,834.60;90;CFR;AIR;AIR;SANTIAGO;LIMA;-;-;3;;NA;DIRECTO;KOREAN AIR;;-;NA;;29/11/2021;29/11/2021;29/11/2021;48;180-48435096;KE0274/29;29/11/2021;29/11/2021;29/11/2021;48;SI;21-239-HPER;29/11/2021;SAASA;AVM;1080;29/11/2021;;235-22-RO-000017  ;;29/12/2021;29/12/2021;;;;;AVM;NA;;NA;NA;NA;VIVERO ILUSION;NA;#¡VALOR!;#¡VALOR!;;;28/03/2022;2021-2;;-;;No cargada por medio de transporte AIRE (25/02) [21-239-HPER // PEA2710102]
2021-2022;LIQUIDADA;21-240-HPER;4700001929;OMAR;OZ VARIETIES PTY LTD;PLANTAS;MAGICA;-;INV-OVAU-1505 / INV-OVAU-1606 / INV-OVAU-1607;140,000;UN;USD;229,482.00;90;CPT;AIR;AIR;SANTIAGO;LIMA;-;-;9;;NA;DIRECTO;KOREAN AIR;;-;NA;;29/11/2021;29/11/2021;29/11/2021;48;180-48435074;KE0274/29;29/11/2021;29/11/2021;29/11/2021;48;SI;21-240-HPER;30/11/2021;SAASA;AVM;1088;30/11/2021;17/12/2021; 235-2021-10-192477-01-0-00;Verde;29/12/2021;29/12/2021;18/12/2021;;;;AVM;;;AVM;NA;NA;VIVERO ILUSION;20/12/2021;21/12/2021;51;;;28/03/2022;2021-2;;-;;No cargada por medio de transporte AIRE (25/02) [21-240-HPER //4700001929]
2021-2022;LIQUIDADA;21-241-HPER;4700002253;OMAR;HORTIFRUT CHILE SA;PLANTAS;DIVINE;-;11850;35,000;UN;USD;72,048.00;90;CFR;AIR;AIR;SANTIAGO;LIMA;-;-;2;;NA;DIRECTO;KOREAN AIR;;-;NA;;6/12/2021;6/12/2021;6/12/2021;49;180-48398066;KE0274/06;6/12/2021;6/12/2021;6/12/2021;49;SI;21-241-HPER;6/12/2021;SAASA;AVM;1106;6/12/2021;13/12/2021;235-2021-10-188999-01-6-00;;6/12/2021;6/12/2021;;;;;AVM;15/12/2021;;AVM;NA;NA;VIVERO ILUSION;15/12/2021;16/12/2021;50;;;24/05/2022;2021-3;;-;;No cargada por medio de transporte AIRE (25/02) [21-241-HPER //4700002253]
2021-2022;LIQUIDADA;21-242-HPER;4700002296;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/180A;5,100;UN;USD;31,795.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;HAPAG LLOYD;78301399;FSCU7181640;NA;;2/12/2021;2/12/2021;7/12/2021;49;HLCUCM2211125570;SEASPAN BRAVO 2149E;25/01/2022;17/02/2022;17/02/2022;7;NO;#¡REF!;#¡REF!;IMUPESA;AVM;184;2/02/2022;11/02/2022;118-2022-10-055580-01-7-01;Verde;18/02/2022;19/02/2022;17/02/2022;22/02/2022;22/02/2022;21/02/2022;AVM;25/02/2022;001-0110566;TRANSPESA;25/02/2022;25/02/2022;FUNDO ARMONÍA;28/02/2022;1/03/2022;9;0035-001318;014-0001466;24/05/2022;2021-3;DHL;9613664196;;Cargada en CP -  [21-242-HPER // 4700002296 // FSCU7181640]
